country_id	country_name	country_name_url_encoded	city_id	city_name	city_name_url_encoded	city_url_full	city_url	country_url_full	country_url	city_name_to_lower	country_name_to_lower	country_code	name	asciiname	admin1_code	admin2_code	population	lat	lng
193	South Africa	South%20Africa	4803	Witbank	Witbank	https://www.numbeo.com/cost-of-living/city_result.jsp?country=South%20Africa&city=Witbank	city_result.jsp?country=South%20Africa&city=Witbank	https://www.numbeo.com/cost-of-living/country_result.jsp?country=South%20Africa	country_result.jsp?country=South%20Africa	witbank	south africa	ZA	Witbank	Witbank	07	DC31	262491	-25.87133	29.23323
193	South Africa	South%20Africa	4804	Worcester	Worcester	https://www.numbeo.com/cost-of-living/city_result.jsp?country=South%20Africa&city=Worcester	city_result.jsp?country=South%20Africa&city=Worcester	https://www.numbeo.com/cost-of-living/country_result.jsp?country=South%20Africa	country_result.jsp?country=South%20Africa	worcester	south africa	ZA	Worcester	Worcester	11	DC2	127597	-33.64651	19.44852
194	South Korea	South%20Korea	4805	Andong	Andong	https://www.numbeo.com/cost-of-living/city_result.jsp?country=South%20Korea&city=Andong	city_result.jsp?country=South%20Korea&city=Andong	https://www.numbeo.com/cost-of-living/country_result.jsp?country=South%20Korea	country_result.jsp?country=South%20Korea	andong	south korea	KR	Andong	Andong	14		129319	36.56636	128.72275
194	South Korea	South%20Korea	4806	Ansan	Ansan	https://www.numbeo.com/cost-of-living/city_result.jsp?country=South%20Korea&city=Ansan	city_result.jsp?country=South%20Korea&city=Ansan	https://www.numbeo.com/cost-of-living/country_result.jsp?country=South%20Korea	country_result.jsp?country=South%20Korea	ansan	south korea	KR	NA	NA	NA	NA	NA	NA	NA
194	South Korea	South%20Korea	4807	Anyang	Anyang	https://www.numbeo.com/cost-of-living/city_result.jsp?country=South%20Korea&city=Anyang	city_result.jsp?country=South%20Korea&city=Anyang	https://www.numbeo.com/cost-of-living/country_result.jsp?country=South%20Korea	country_result.jsp?country=South%20Korea	anyang	south korea	KR	NA	NA	NA	NA	NA	NA	NA
194	South Korea	South%20Korea	4808	Boryeong	Boryeong	https://www.numbeo.com/cost-of-living/city_result.jsp?country=South%20Korea&city=Boryeong	city_result.jsp?country=South%20Korea&city=Boryeong	https://www.numbeo.com/cost-of-living/country_result.jsp?country=South%20Korea	country_result.jsp?country=South%20Korea	boryeong	south korea	KR	Boryeong	Boryeong	17		62039	36.34931	126.59772
194	South Korea	South%20Korea	4809	Bucheon	Bucheon	https://www.numbeo.com/cost-of-living/city_result.jsp?country=South%20Korea&city=Bucheon	city_result.jsp?country=South%20Korea&city=Bucheon	https://www.numbeo.com/cost-of-living/country_result.jsp?country=South%20Korea	country_result.jsp?country=South%20Korea	bucheon	south korea	KR	NA	NA	NA	NA	NA	NA	NA
194	South Korea	South%20Korea	4810	Busan	Busan	https://www.numbeo.com/cost-of-living/city_result.jsp?country=South%20Korea&city=Busan	city_result.jsp?country=South%20Korea&city=Busan	https://www.numbeo.com/cost-of-living/country_result.jsp?country=South%20Korea	country_result.jsp?country=South%20Korea	busan	south korea	KR	Busan	Busan	10		3678555	35.10168	129.03004
194	South Korea	South%20Korea	4811	Changwon	Changwon	https://www.numbeo.com/cost-of-living/city_result.jsp?country=South%20Korea&city=Changwon	city_result.jsp?country=South%20Korea&city=Changwon	https://www.numbeo.com/cost-of-living/country_result.jsp?country=South%20Korea	country_result.jsp?country=South%20Korea	changwon	south korea	KR	Changwon	Changwon	20		550000	35.22806	128.68111
194	South Korea	South%20Korea	4812	Cheonan	Cheonan	https://www.numbeo.com/cost-of-living/city_result.jsp?country=South%20Korea&city=Cheonan	city_result.jsp?country=South%20Korea&city=Cheonan	https://www.numbeo.com/cost-of-living/country_result.jsp?country=South%20Korea	country_result.jsp?country=South%20Korea	cheonan	south korea	KR	Cheonan	Cheonan	17		365114	36.8065	127.1522
194	South Korea	South%20Korea	4813	Cheongju	Cheongju	https://www.numbeo.com/cost-of-living/city_result.jsp?country=South%20Korea&city=Cheongju	city_result.jsp?country=South%20Korea&city=Cheongju	https://www.numbeo.com/cost-of-living/country_result.jsp?country=South%20Korea	country_result.jsp?country=South%20Korea	cheongju	south korea	KR	NA	NA	NA	NA	NA	NA	NA
194	South Korea	South%20Korea	4814	Chuncheon	Chuncheon	https://www.numbeo.com/cost-of-living/city_result.jsp?country=South%20Korea&city=Chuncheon	city_result.jsp?country=South%20Korea&city=Chuncheon	https://www.numbeo.com/cost-of-living/country_result.jsp?country=South%20Korea	country_result.jsp?country=South%20Korea	chuncheon	south korea	KR	Chuncheon	Chuncheon	06		209746	37.87472	127.73417
194	South Korea	South%20Korea	4815	Chungju	Chungju	https://www.numbeo.com/cost-of-living/city_result.jsp?country=South%20Korea&city=Chungju	city_result.jsp?country=South%20Korea&city=Chungju	https://www.numbeo.com/cost-of-living/country_result.jsp?country=South%20Korea	country_result.jsp?country=South%20Korea	chungju	south korea	KR	NA	NA	NA	NA	NA	NA	NA
194	South Korea	South%20Korea	4816	Daegu	Daegu	https://www.numbeo.com/cost-of-living/city_result.jsp?country=South%20Korea&city=Daegu	city_result.jsp?country=South%20Korea&city=Daegu	https://www.numbeo.com/cost-of-living/country_result.jsp?country=South%20Korea	country_result.jsp?country=South%20Korea	daegu	south korea	KR	Daegu	Daegu	15		2566540	35.87028	128.59111
194	South Korea	South%20Korea	4817	Daejeon	Daejeon	https://www.numbeo.com/cost-of-living/city_result.jsp?country=South%20Korea&city=Daejeon	city_result.jsp?country=South%20Korea&city=Daejeon	https://www.numbeo.com/cost-of-living/country_result.jsp?country=South%20Korea	country_result.jsp?country=South%20Korea	daejeon	south korea	KR	Daejeon	Daejeon	19		1475221	36.34913	127.38493
194	South Korea	South%20Korea	4818	Geoje	Geoje	https://www.numbeo.com/cost-of-living/city_result.jsp?country=South%20Korea&city=Geoje	city_result.jsp?country=South%20Korea&city=Geoje	https://www.numbeo.com/cost-of-living/country_result.jsp?country=South%20Korea	country_result.jsp?country=South%20Korea	geoje	south korea	KR	NA	NA	NA	NA	NA	NA	NA
194	South Korea	South%20Korea	4819	Gimcheon	Gimcheon	https://www.numbeo.com/cost-of-living/city_result.jsp?country=South%20Korea&city=Gimcheon	city_result.jsp?country=South%20Korea&city=Gimcheon	https://www.numbeo.com/cost-of-living/country_result.jsp?country=South%20Korea	country_result.jsp?country=South%20Korea	gimcheon	south korea	KR	Gimcheon	Gimcheon	14		150000	36.12176	128.11981
194	South Korea	South%20Korea	4820	Gimhae	Gimhae	https://www.numbeo.com/cost-of-living/city_result.jsp?country=South%20Korea&city=Gimhae	city_result.jsp?country=South%20Korea&city=Gimhae	https://www.numbeo.com/cost-of-living/country_result.jsp?country=South%20Korea	country_result.jsp?country=South%20Korea	gimhae	south korea	KR	NA	NA	NA	NA	NA	NA	NA
194	South Korea	South%20Korea	4821	Gongju	Gongju	https://www.numbeo.com/cost-of-living/city_result.jsp?country=South%20Korea&city=Gongju	city_result.jsp?country=South%20Korea&city=Gongju	https://www.numbeo.com/cost-of-living/country_result.jsp?country=South%20Korea	country_result.jsp?country=South%20Korea	gongju	south korea	KR	Gongju	Gongju	17		72435	36.45556	127.12472
194	South Korea	South%20Korea	4822	Gwangju	Gwangju	https://www.numbeo.com/cost-of-living/city_result.jsp?country=South%20Korea&city=Gwangju	city_result.jsp?country=South%20Korea&city=Gwangju	https://www.numbeo.com/cost-of-living/country_result.jsp?country=South%20Korea	country_result.jsp?country=South%20Korea	gwangju	south korea	KR	Gwangju	Gwangju	18		1416938	35.15472	126.91556
194	South Korea	South%20Korea	4823	Gyeonggi	Gyeonggi	https://www.numbeo.com/cost-of-living/city_result.jsp?country=South%20Korea&city=Gyeonggi	city_result.jsp?country=South%20Korea&city=Gyeonggi	https://www.numbeo.com/cost-of-living/country_result.jsp?country=South%20Korea	country_result.jsp?country=South%20Korea	gyeonggi	south korea	KR	NA	NA	NA	NA	NA	NA	NA
194	South Korea	South%20Korea	4824	Gyeongju	Gyeongju	https://www.numbeo.com/cost-of-living/city_result.jsp?country=South%20Korea&city=Gyeongju	city_result.jsp?country=South%20Korea&city=Gyeongju	https://www.numbeo.com/cost-of-living/country_result.jsp?country=South%20Korea	country_result.jsp?country=South%20Korea	gyeongju	south korea	KR	Gyeongju	Gyeongju	14		155237	35.84278	129.21167
194	South Korea	South%20Korea	4825	Icheon	Icheon	https://www.numbeo.com/cost-of-living/city_result.jsp?country=South%20Korea&city=Icheon	city_result.jsp?country=South%20Korea&city=Icheon	https://www.numbeo.com/cost-of-living/country_result.jsp?country=South%20Korea	country_result.jsp?country=South%20Korea	icheon	south korea	KR	NA	NA	NA	NA	NA	NA	NA
194	South Korea	South%20Korea	4826	Ilsan	Ilsan	https://www.numbeo.com/cost-of-living/city_result.jsp?country=South%20Korea&city=Ilsan	city_result.jsp?country=South%20Korea&city=Ilsan	https://www.numbeo.com/cost-of-living/country_result.jsp?country=South%20Korea	country_result.jsp?country=South%20Korea	ilsan	south korea	KR	NA	NA	NA	NA	NA	NA	NA
194	South Korea	South%20Korea	4827	Incheon	Incheon	https://www.numbeo.com/cost-of-living/city_result.jsp?country=South%20Korea&city=Incheon	city_result.jsp?country=South%20Korea&city=Incheon	https://www.numbeo.com/cost-of-living/country_result.jsp?country=South%20Korea	country_result.jsp?country=South%20Korea	incheon	south korea	KR	Incheon	Incheon	12		2628000	37.45646	126.70515
194	South Korea	South%20Korea	4828	Iri	Iri	https://www.numbeo.com/cost-of-living/city_result.jsp?country=South%20Korea&city=Iri	city_result.jsp?country=South%20Korea&city=Iri	https://www.numbeo.com/cost-of-living/country_result.jsp?country=South%20Korea	country_result.jsp?country=South%20Korea	iri	south korea	KR	NA	NA	NA	NA	NA	NA	NA
194	South Korea	South%20Korea	4829	Jecheon	Jecheon	https://www.numbeo.com/cost-of-living/city_result.jsp?country=South%20Korea&city=Jecheon	city_result.jsp?country=South%20Korea&city=Jecheon	https://www.numbeo.com/cost-of-living/country_result.jsp?country=South%20Korea	country_result.jsp?country=South%20Korea	jecheon	south korea	KR	NA	NA	NA	NA	NA	NA	NA
194	South Korea	South%20Korea	4830	Jeju	Jeju	https://www.numbeo.com/cost-of-living/city_result.jsp?country=South%20Korea&city=Jeju	city_result.jsp?country=South%20Korea&city=Jeju	https://www.numbeo.com/cost-of-living/country_result.jsp?country=South%20Korea	country_result.jsp?country=South%20Korea	jeju	south korea	KR	NA	NA	NA	NA	NA	NA	NA
194	South Korea	South%20Korea	4831	Jeonju	Jeonju	https://www.numbeo.com/cost-of-living/city_result.jsp?country=South%20Korea&city=Jeonju	city_result.jsp?country=South%20Korea&city=Jeonju	https://www.numbeo.com/cost-of-living/country_result.jsp?country=South%20Korea	country_result.jsp?country=South%20Korea	jeonju	south korea	KR	Jeonju	Jeonju	03		711424	35.82194	127.14889
194	South Korea	South%20Korea	4832	Jinju	Jinju	https://www.numbeo.com/cost-of-living/city_result.jsp?country=South%20Korea&city=Jinju	city_result.jsp?country=South%20Korea&city=Jinju	https://www.numbeo.com/cost-of-living/country_result.jsp?country=South%20Korea	country_result.jsp?country=South%20Korea	jinju	south korea	KR	NA	NA	NA	NA	NA	NA	NA
194	South Korea	South%20Korea	4833	Mokpo	Mokpo	https://www.numbeo.com/cost-of-living/city_result.jsp?country=South%20Korea&city=Mokpo	city_result.jsp?country=South%20Korea&city=Mokpo	https://www.numbeo.com/cost-of-living/country_result.jsp?country=South%20Korea	country_result.jsp?country=South%20Korea	mokpo	south korea	KR	Mokpo	Mokpo	16		268402	34.81282	126.39181
194	South Korea	South%20Korea	4834	Pohang	Pohang	https://www.numbeo.com/cost-of-living/city_result.jsp?country=South%20Korea&city=Pohang	city_result.jsp?country=South%20Korea&city=Pohang	https://www.numbeo.com/cost-of-living/country_result.jsp?country=South%20Korea	country_result.jsp?country=South%20Korea	pohang	south korea	KR	Pohang	Pohang	14	37010	500000	36.02917	129.36481
194	South Korea	South%20Korea	4835	Pyeongtaek	Pyeongtaek	https://www.numbeo.com/cost-of-living/city_result.jsp?country=South%20Korea&city=Pyeongtaek	city_result.jsp?country=South%20Korea&city=Pyeongtaek	https://www.numbeo.com/cost-of-living/country_result.jsp?country=South%20Korea	country_result.jsp?country=South%20Korea	pyeongtaek	south korea	KR	NA	NA	NA	NA	NA	NA	NA
194	South Korea	South%20Korea	4836	Sacheon	Sacheon	https://www.numbeo.com/cost-of-living/city_result.jsp?country=South%20Korea&city=Sacheon	city_result.jsp?country=South%20Korea&city=Sacheon	https://www.numbeo.com/cost-of-living/country_result.jsp?country=South%20Korea	country_result.jsp?country=South%20Korea	sacheon	south korea	KR	NA	NA	NA	NA	NA	NA	NA
194	South Korea	South%20Korea	4837	Sangju	Sangju	https://www.numbeo.com/cost-of-living/city_result.jsp?country=South%20Korea&city=Sangju	city_result.jsp?country=South%20Korea&city=Sangju	https://www.numbeo.com/cost-of-living/country_result.jsp?country=South%20Korea	country_result.jsp?country=South%20Korea	sangju	south korea	KR	Sangju	Sangju	14		55640	36.41528	128.16056
194	South Korea	South%20Korea	4838	Seongnam	Seongnam	https://www.numbeo.com/cost-of-living/city_result.jsp?country=South%20Korea&city=Seongnam	city_result.jsp?country=South%20Korea&city=Seongnam	https://www.numbeo.com/cost-of-living/country_result.jsp?country=South%20Korea	country_result.jsp?country=South%20Korea	seongnam	south korea	KR	NA	NA	NA	NA	NA	NA	NA
194	South Korea	South%20Korea	4839	Seoul	Seoul	https://www.numbeo.com/cost-of-living/city_result.jsp?country=South%20Korea&city=Seoul	city_result.jsp?country=South%20Korea&city=Seoul	https://www.numbeo.com/cost-of-living/country_result.jsp?country=South%20Korea	country_result.jsp?country=South%20Korea	seoul	south korea	KR	Seoul	Seoul	11		10349312	37.566	126.9784
194	South Korea	South%20Korea	4840	Suji-gu	Suji-gu	https://www.numbeo.com/cost-of-living/city_result.jsp?country=South%20Korea&city=Suji-gu	city_result.jsp?country=South%20Korea&city=Suji-gu	https://www.numbeo.com/cost-of-living/country_result.jsp?country=South%20Korea	country_result.jsp?country=South%20Korea	suji-gu	south korea	KR	NA	NA	NA	NA	NA	NA	NA
194	South Korea	South%20Korea	4841	Suwon	Suwon	https://www.numbeo.com/cost-of-living/city_result.jsp?country=South%20Korea&city=Suwon	city_result.jsp?country=South%20Korea&city=Suwon	https://www.numbeo.com/cost-of-living/country_result.jsp?country=South%20Korea	country_result.jsp?country=South%20Korea	suwon	south korea	KR	Suwon	Suwon	13		1242724	37.29111	127.00889
194	South Korea	South%20Korea	4842	Uijeongbu	Uijeongbu	https://www.numbeo.com/cost-of-living/city_result.jsp?country=South%20Korea&city=Uijeongbu	city_result.jsp?country=South%20Korea&city=Uijeongbu	https://www.numbeo.com/cost-of-living/country_result.jsp?country=South%20Korea	country_result.jsp?country=South%20Korea	uijeongbu	south korea	KR	NA	NA	NA	NA	NA	NA	NA
194	South Korea	South%20Korea	4843	Ulsan	Ulsan	https://www.numbeo.com/cost-of-living/city_result.jsp?country=South%20Korea&city=Ulsan	city_result.jsp?country=South%20Korea&city=Ulsan	https://www.numbeo.com/cost-of-living/country_result.jsp?country=South%20Korea	country_result.jsp?country=South%20Korea	ulsan	south korea	KR	Ulsan	Ulsan	21		962865	35.53722	129.31667
194	South Korea	South%20Korea	4844	Wonju	Wonju	https://www.numbeo.com/cost-of-living/city_result.jsp?country=South%20Korea&city=Wonju	city_result.jsp?country=South%20Korea&city=Wonju	https://www.numbeo.com/cost-of-living/country_result.jsp?country=South%20Korea	country_result.jsp?country=South%20Korea	wonju	south korea	KR	Wonju	Wonju	06		243387	37.35139	127.94528
194	South Korea	South%20Korea	4845	Yangsan	Yangsan	https://www.numbeo.com/cost-of-living/city_result.jsp?country=South%20Korea&city=Yangsan	city_result.jsp?country=South%20Korea&city=Yangsan	https://www.numbeo.com/cost-of-living/country_result.jsp?country=South%20Korea	country_result.jsp?country=South%20Korea	yangsan	south korea	KR	Yangsan	Yangsan	20		71936	35.34199	129.03358
194	South Korea	South%20Korea	4846	Yeongcheon	Yeongcheon	https://www.numbeo.com/cost-of-living/city_result.jsp?country=South%20Korea&city=Yeongcheon	city_result.jsp?country=South%20Korea&city=Yeongcheon	https://www.numbeo.com/cost-of-living/country_result.jsp?country=South%20Korea	country_result.jsp?country=South%20Korea	yeongcheon	south korea	KR	NA	NA	NA	NA	NA	NA	NA
194	South Korea	South%20Korea	4847	Yeosu	Yeosu	https://www.numbeo.com/cost-of-living/city_result.jsp?country=South%20Korea&city=Yeosu	city_result.jsp?country=South%20Korea&city=Yeosu	https://www.numbeo.com/cost-of-living/country_result.jsp?country=South%20Korea	country_result.jsp?country=South%20Korea	yeosu	south korea	KR	Yeosu	Yeosu	16	36020	295538	34.76062	127.66215
195	South Sudan	South%20Sudan	4848	Juba	Juba	https://www.numbeo.com/cost-of-living/city_result.jsp?country=South%20Sudan&city=Juba	city_result.jsp?country=South%20Sudan&city=Juba	https://www.numbeo.com/cost-of-living/country_result.jsp?country=South%20Sudan	country_result.jsp?country=South%20Sudan	juba	south sudan	SS	Juba	Juba	11550569		450000	4.85165	31.58247
196	Spain	Spain	4849	Albacete	Albacete	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Albacete	city_result.jsp?country=Spain&city=Albacete	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	albacete	spain	ES	Albacete	Albacete	54	AB	169716	38.99424	-1.85643
196	Spain	Spain	4850	Alcala de Henares	Alcala%20de%20Henares	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Alcala%20de%20Henares	city_result.jsp?country=Spain&city=Alcala%20de%20Henares	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	alcala de henares	spain	ES	Alcalá de Henares	Alcala de Henares	29	M	204574	40.48205	-3.35996
196	Spain	Spain	4851	Alcala la Real	Alcala%20la%20Real	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Alcala%20la%20Real	city_result.jsp?country=Spain&city=Alcala%20la%20Real	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	alcala la real	spain	ES	Alcalá la Real	Alcala la Real	51	J	22783	37.4614	-3.92301
196	Spain	Spain	4852	Alcaniz	Alca%C3%B1iz	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Alca%C3%B1iz	city_result.jsp?country=Spain&city=Alca%C3%B1iz	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	alcaniz	spain	ES	Alcaniz	Alcaniz	52	TE	16392	41.05	-0.13333
196	Spain	Spain	4853	Algeciras	Algeciras	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Algeciras	city_result.jsp?country=Spain&city=Algeciras	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	algeciras	spain	ES	Algeciras	Algeciras	51	CA	116209	36.13326	-5.45051
196	Spain	Spain	4854	Alicante	Alicante	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Alicante	city_result.jsp?country=Spain&city=Alicante	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	alicante	spain	ES	Alicante	Alicante	60	A	334757	38.34517	-0.48149
196	Spain	Spain	4855	Almeria	Almeria	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Almeria	city_result.jsp?country=Spain&city=Almeria	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	almeria	spain	ES	Almería	Almeria	51	AL	188810	36.83814	-2.45974
196	Spain	Spain	4856	Almunecar	Almunecar	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Almunecar	city_result.jsp?country=Spain&city=Almunecar	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	almunecar	spain	ES	Almunécar	Almunecar	51	GR	27696	36.73393	-3.69072
196	Spain	Spain	4857	Alzira	Alzira	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Alzira	city_result.jsp?country=Spain&city=Alzira	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	alzira	spain	ES	Alzira	Alzira	60	V	44690	39.15	-0.43333
196	Spain	Spain	4858	Aranjuez	Aranjuez	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Aranjuez	city_result.jsp?country=Spain&city=Aranjuez	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	aranjuez	spain	ES	Aranjuez	Aranjuez	29	M	54055	40.03108	-3.60246
196	Spain	Spain	4859	Arrecife	Arrecife	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Arrecife	city_result.jsp?country=Spain&city=Arrecife	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	arrecife	spain	ES	Arrecife	Arrecife	53	GC	59127	28.96302	-13.54769
196	Spain	Spain	4860	Avila	Avila	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Avila	city_result.jsp?country=Spain&city=Avila	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	avila	spain	ES	Ávila	Avila	55	AV	56855	40.65724	-4.69951
196	Spain	Spain	4861	Aviles	Aviles	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Aviles	city_result.jsp?country=Spain&city=Aviles	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	aviles	spain	ES	Avilés	Aviles	34	O	84242	43.55473	-5.92483
196	Spain	Spain	4862	Badajoz	Badajoz	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Badajoz	city_result.jsp?country=Spain&city=Badajoz	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	badajoz	spain	ES	Badajoz	Badajoz	57	BA	148334	38.87789	-6.97061
196	Spain	Spain	4863	Badalona	Badalona	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Badalona	city_result.jsp?country=Spain&city=Badalona	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	badalona	spain	ES	Badalona	Badalona	56	B	219547	41.45004	2.24741
196	Spain	Spain	4864	Barakaldo	Barakaldo	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Barakaldo	city_result.jsp?country=Spain&city=Barakaldo	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	barakaldo	spain	ES	Barakaldo	Barakaldo	59	BI	98460	43.29639	-2.98813
196	Spain	Spain	4865	Barcelona	Barcelona	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Barcelona	city_result.jsp?country=Spain&city=Barcelona	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	barcelona	spain	ES	Barcelona	Barcelona	56	B	1621537	41.38879	2.15899
196	Spain	Spain	4866	Benalmadena	Benalmadena	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Benalmadena	city_result.jsp?country=Spain&city=Benalmadena	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	benalmadena	spain	ES	Benalmádena	Benalmadena	51	MA	58854	36.5961	-4.57267
196	Spain	Spain	4867	Benidorm	Benidorm	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Benidorm	city_result.jsp?country=Spain&city=Benidorm	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	benidorm	spain	ES	Benidorm	Benidorm	60	A	71034	38.53816	-0.13098
196	Spain	Spain	4868	Bilbao	Bilbao	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Bilbao	city_result.jsp?country=Spain&city=Bilbao	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	bilbao	spain	ES	Bilbao	Bilbao	59	BI	354860	43.26271	-2.92528
196	Spain	Spain	4869	Burgos	Burgos	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Burgos	city_result.jsp?country=Spain&city=Burgos	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	burgos	spain	ES	Burgos	Burgos	55	BU	178966	42.34106	-3.70184
196	Spain	Spain	4870	Caceres	Caceres	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Caceres	city_result.jsp?country=Spain&city=Caceres	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	caceres	spain	ES	Cáceres	Caceres	57	CC	93131	39.47649	-6.37224
196	Spain	Spain	4871	Cadiz	Cadiz	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Cadiz	city_result.jsp?country=Spain&city=Cadiz	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	cadiz	spain	ES	Cadiz	Cadiz	51	CA	126766	36.52672	-6.2891
196	Spain	Spain	4872	Calella	Calella	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Calella	city_result.jsp?country=Spain&city=Calella	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	calella	spain	ES	Calella	Calella	56	B	18627	41.61381	2.65423
196	Spain	Spain	4873	Calp (Calpe)	Calp%20%28Calpe%29	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Calp%20%28Calpe%29	city_result.jsp?country=Spain&city=Calp%20%28Calpe%29	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	calp (calpe)	spain	ES	NA	NA	NA	NA	NA	NA	NA
196	Spain	Spain	4874	Cambrils	Cambrils	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Cambrils	city_result.jsp?country=Spain&city=Cambrils	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	cambrils	spain	ES	Cambrils	Cambrils	56	T	32422	41.06997	1.05949
196	Spain	Spain	4875	Canary Islands	Canary%20Islands	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Canary%20Islands	city_result.jsp?country=Spain&city=Canary%20Islands	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	canary islands	spain	ES	NA	NA	NA	NA	NA	NA	NA
196	Spain	Spain	4876	Cartagena	Cartagena	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Cartagena	city_result.jsp?country=Spain&city=Cartagena	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	cartagena	spain	ES	Cartagena	Cartagena	31	MU	211996	37.60512	-0.98623
196	Spain	Spain	4877	Castello de la Plana	Castello%20de%20la%20Plana	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Castello%20de%20la%20Plana	city_result.jsp?country=Spain&city=Castello%20de%20la%20Plana	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	castello de la plana	spain	ES	Castelló de la Plana	Castello de la Plana	60	CS	180005	39.98567	-0.04935
196	Spain	Spain	4878	Ceuta	Ceuta	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Ceuta	city_result.jsp?country=Spain&city=Ceuta	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	ceuta	spain	ES	Ceuta	Ceuta	CE	CE	78674	35.88919	-5.32042
