country_id	city_name	city_name_url_encoded	city_url_full	city_url	city_id	country_name	country_name_url_encoded	country_url_full	country_url_part
70	Kokkola	Kokkola	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Finland&city=Kokkola	city_result.jsp?country=Finland&city=Kokkola	1666	Finland	Finland	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Finland	country_result.jsp?country=Finland
70	Kotka	Kotka	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Finland&city=Kotka	city_result.jsp?country=Finland&city=Kotka	1667	Finland	Finland	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Finland	country_result.jsp?country=Finland
70	Kouvola	Kouvola	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Finland&city=Kouvola	city_result.jsp?country=Finland&city=Kouvola	1668	Finland	Finland	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Finland	country_result.jsp?country=Finland
70	Kuopio	Kuopio	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Finland&city=Kuopio	city_result.jsp?country=Finland&city=Kuopio	1669	Finland	Finland	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Finland	country_result.jsp?country=Finland
70	Lahti	Lahti	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Finland&city=Lahti	city_result.jsp?country=Finland&city=Lahti	1670	Finland	Finland	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Finland	country_result.jsp?country=Finland
70	Lappeenranta	Lappeenranta	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Finland&city=Lappeenranta	city_result.jsp?country=Finland&city=Lappeenranta	1671	Finland	Finland	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Finland	country_result.jsp?country=Finland
70	Lapua	Lapua	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Finland&city=Lapua	city_result.jsp?country=Finland&city=Lapua	1672	Finland	Finland	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Finland	country_result.jsp?country=Finland
70	Lohja	Lohja	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Finland&city=Lohja	city_result.jsp?country=Finland&city=Lohja	1673	Finland	Finland	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Finland	country_result.jsp?country=Finland
70	Mikkeli	Mikkeli	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Finland&city=Mikkeli	city_result.jsp?country=Finland&city=Mikkeli	1674	Finland	Finland	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Finland	country_result.jsp?country=Finland
70	Muonio	Muonio	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Finland&city=Muonio	city_result.jsp?country=Finland&city=Muonio	1675	Finland	Finland	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Finland	country_result.jsp?country=Finland
70	Oulu	Oulu	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Finland&city=Oulu	city_result.jsp?country=Finland&city=Oulu	1676	Finland	Finland	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Finland	country_result.jsp?country=Finland
70	Pori	Pori	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Finland&city=Pori	city_result.jsp?country=Finland&city=Pori	1677	Finland	Finland	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Finland	country_result.jsp?country=Finland
70	Porvoo	Porvoo	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Finland&city=Porvoo	city_result.jsp?country=Finland&city=Porvoo	1678	Finland	Finland	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Finland	country_result.jsp?country=Finland
70	Rauma	Rauma	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Finland&city=Rauma	city_result.jsp?country=Finland&city=Rauma	1679	Finland	Finland	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Finland	country_result.jsp?country=Finland
70	Riihimaki	Riihimaki	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Finland&city=Riihimaki	city_result.jsp?country=Finland&city=Riihimaki	1680	Finland	Finland	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Finland	country_result.jsp?country=Finland
70	Rovaniemi	Rovaniemi	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Finland&city=Rovaniemi	city_result.jsp?country=Finland&city=Rovaniemi	1681	Finland	Finland	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Finland	country_result.jsp?country=Finland
70	Salo	Salo	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Finland&city=Salo	city_result.jsp?country=Finland&city=Salo	1682	Finland	Finland	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Finland	country_result.jsp?country=Finland
70	Savonlinna	Savonlinna	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Finland&city=Savonlinna	city_result.jsp?country=Finland&city=Savonlinna	1683	Finland	Finland	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Finland	country_result.jsp?country=Finland
70	Seinajoki	Seinajoki	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Finland&city=Seinajoki	city_result.jsp?country=Finland&city=Seinajoki	1684	Finland	Finland	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Finland	country_result.jsp?country=Finland
70	Tampere	Tampere	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Finland&city=Tampere	city_result.jsp?country=Finland&city=Tampere	1685	Finland	Finland	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Finland	country_result.jsp?country=Finland
70	Tornio	Tornio	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Finland&city=Tornio	city_result.jsp?country=Finland&city=Tornio	1686	Finland	Finland	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Finland	country_result.jsp?country=Finland
70	Turku	Turku	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Finland&city=Turku	city_result.jsp?country=Finland&city=Turku	1687	Finland	Finland	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Finland	country_result.jsp?country=Finland
70	Tuusula	Tuusula	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Finland&city=Tuusula	city_result.jsp?country=Finland&city=Tuusula	1688	Finland	Finland	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Finland	country_result.jsp?country=Finland
70	Vaasa	Vaasa	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Finland&city=Vaasa	city_result.jsp?country=Finland&city=Vaasa	1689	Finland	Finland	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Finland	country_result.jsp?country=Finland
70	Vantaa	Vantaa	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Finland&city=Vantaa	city_result.jsp?country=Finland&city=Vantaa	1690	Finland	Finland	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Finland	country_result.jsp?country=Finland
70	Vimpeli	Vimpeli	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Finland&city=Vimpeli	city_result.jsp?country=Finland&city=Vimpeli	1691	Finland	Finland	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Finland	country_result.jsp?country=Finland
71	Acheres	Acheres	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Acheres	city_result.jsp?country=France&city=Acheres	1692	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Agen	Agen	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Agen	city_result.jsp?country=France&city=Agen	1693	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Aix-en-Provence	Aix-en-Provence	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Aix-en-Provence	city_result.jsp?country=France&city=Aix-en-Provence	1694	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Ajaccio	Ajaccio	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Ajaccio	city_result.jsp?country=France&city=Ajaccio	1695	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Albertville	Albertville	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Albertville	city_result.jsp?country=France&city=Albertville	1696	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Albi	Albi	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Albi	city_result.jsp?country=France&city=Albi	1697	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Amboise	Amboise	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Amboise	city_result.jsp?country=France&city=Amboise	1698	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Amiens	Amiens	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Amiens	city_result.jsp?country=France&city=Amiens	1699	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Angers	Angers	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Angers	city_result.jsp?country=France&city=Angers	1700	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Angouleme	Angouleme	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Angouleme	city_result.jsp?country=France&city=Angouleme	1701	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Annecy	Annecy	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Annecy	city_result.jsp?country=France&city=Annecy	1702	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Annemasse	Annemasse	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Annemasse	city_result.jsp?country=France&city=Annemasse	1703	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Antibes	Antibes	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Antibes	city_result.jsp?country=France&city=Antibes	1704	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Antony	Antony	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Antony	city_result.jsp?country=France&city=Antony	1705	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Arras	Arras	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Arras	city_result.jsp?country=France&city=Arras	1706	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Arrest	Arrest	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Arrest	city_result.jsp?country=France&city=Arrest	1707	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Asnieres-sur-Seine	Asni%C3%A8res-sur-Seine	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Asni%C3%A8res-sur-Seine	city_result.jsp?country=France&city=Asni%C3%A8res-sur-Seine	1708	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Aurillac	Aurillac	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Aurillac	city_result.jsp?country=France&city=Aurillac	1709	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Auxerre	Auxerre	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Auxerre	city_result.jsp?country=France&city=Auxerre	1710	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Avignon	Avignon	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Avignon	city_result.jsp?country=France&city=Avignon	1711	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Bastia	Bastia	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Bastia	city_result.jsp?country=France&city=Bastia	1712	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Besancon	Besancon	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Besancon	city_result.jsp?country=France&city=Besancon	1713	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Bethune	Bethune	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Bethune	city_result.jsp?country=France&city=Bethune	1714	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Beziers	Beziers	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Beziers	city_result.jsp?country=France&city=Beziers	1715	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Biarritz	Biarritz	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Biarritz	city_result.jsp?country=France&city=Biarritz	1716	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Bobigny	Bobigny	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Bobigny	city_result.jsp?country=France&city=Bobigny	1717	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Bordeaux	Bordeaux	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Bordeaux	city_result.jsp?country=France&city=Bordeaux	1718	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Boulogne-Billancourt	Boulogne-Billancourt	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Boulogne-Billancourt	city_result.jsp?country=France&city=Boulogne-Billancourt	1719	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Boulogne-sur-Mer	Boulogne-sur-Mer	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Boulogne-sur-Mer	city_result.jsp?country=France&city=Boulogne-sur-Mer	1720	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Bourges	Bourges	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Bourges	city_result.jsp?country=France&city=Bourges	1721	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Bourgoin-Jallieu	Bourgoin-Jallieu	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Bourgoin-Jallieu	city_result.jsp?country=France&city=Bourgoin-Jallieu	1722	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Brest	Brest	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Brest	city_result.jsp?country=France&city=Brest	1723	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Caen	Caen	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Caen	city_result.jsp?country=France&city=Caen	1724	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Cagnes-sur-Mer, France	Cagnes-sur-Mer%2C%20France	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Cagnes-sur-Mer%2C%20France	city_result.jsp?country=France&city=Cagnes-sur-Mer%2C%20France	1725	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Cannes	Cannes	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Cannes	city_result.jsp?country=France&city=Cannes	1726	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Castres	Castres	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Castres	city_result.jsp?country=France&city=Castres	1727	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Cergy	Cergy	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Cergy	city_result.jsp?country=France&city=Cergy	1728	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Cerise	Cerise	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Cerise	city_result.jsp?country=France&city=Cerise	1729	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Chalon-sur-Saône	Chalon-sur-Sa%C3%B4ne	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Chalon-sur-Sa%C3%B4ne	city_result.jsp?country=France&city=Chalon-sur-Sa%C3%B4ne	1730	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Chambery	Chambery	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Chambery	city_result.jsp?country=France&city=Chambery	1731	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Champigny-sur-Marne	Champigny-sur-Marne	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Champigny-sur-Marne	city_result.jsp?country=France&city=Champigny-sur-Marne	1732	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Chartres	Chartres	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Chartres	city_result.jsp?country=France&city=Chartres	1733	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Chateaubriant	Chateaubriant	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Chateaubriant	city_result.jsp?country=France&city=Chateaubriant	1734	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Chateauroux	Chateauroux	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Chateauroux	city_result.jsp?country=France&city=Chateauroux	1735	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Chatou	Chatou	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Chatou	city_result.jsp?country=France&city=Chatou	1736	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Cherbourg	Cherbourg	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Cherbourg	city_result.jsp?country=France&city=Cherbourg	1737	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Cholet	Cholet	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Cholet	city_result.jsp?country=France&city=Cholet	1738	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Clermont-Ferrand	Clermont-Ferrand	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Clermont-Ferrand	city_result.jsp?country=France&city=Clermont-Ferrand	1739	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Colmar	Colmar	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Colmar	city_result.jsp?country=France&city=Colmar	1740	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Compiegne (Compiegne)	Compi%C3%A8gne%20%28Compiegne%29	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Compi%C3%A8gne%20%28Compiegne%29	city_result.jsp?country=France&city=Compi%C3%A8gne%20%28Compiegne%29	1741	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Courrieres (Courrieres)	Courrieres%20%28Courri%C3%A8res%29	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Courrieres%20%28Courri%C3%A8res%29	city_result.jsp?country=France&city=Courrieres%20%28Courri%C3%A8res%29	1742	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Digoin	Digoin	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Digoin	city_result.jsp?country=France&city=Digoin	1743	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Dijon	Dijon	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Dijon	city_result.jsp?country=France&city=Dijon	1744	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Dinan	Dinan	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Dinan	city_result.jsp?country=France&city=Dinan	1745	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Divonne les Bains	Divonne%20les%20Bains	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Divonne%20les%20Bains	city_result.jsp?country=France&city=Divonne%20les%20Bains	1746	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Dreux	Dreux	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Dreux	city_result.jsp?country=France&city=Dreux	1747	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Dunkirk (Dunkerque)	Dunkirk%20%28Dunkerque%29	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Dunkirk%20%28Dunkerque%29	city_result.jsp?country=France&city=Dunkirk%20%28Dunkerque%29	1748	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Evry	Evry	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Evry	city_result.jsp?country=France&city=Evry	1749	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Fayence	Fayence	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Fayence	city_result.jsp?country=France&city=Fayence	1750	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Ferney-Voltaire	Ferney-Voltaire	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Ferney-Voltaire	city_result.jsp?country=France&city=Ferney-Voltaire	1751	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Flers	Flers	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Flers	city_result.jsp?country=France&city=Flers	1752	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Foix	Foix	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Foix	city_result.jsp?country=France&city=Foix	1753	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Fontainebleau	Fontainebleau	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Fontainebleau	city_result.jsp?country=France&city=Fontainebleau	1754	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Grenoble	Grenoble	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Grenoble	city_result.jsp?country=France&city=Grenoble	1755	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Guipry	Guipry	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Guipry	city_result.jsp?country=France&city=Guipry	1756	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Guyancourt	Guyancourt	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Guyancourt	city_result.jsp?country=France&city=Guyancourt	1757	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Heming	Heming	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Heming	city_result.jsp?country=France&city=Heming	1758	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Hossegor	Hossegor	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Hossegor	city_result.jsp?country=France&city=Hossegor	1759	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Ivry-sur-Seine	Ivry-sur-Seine	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Ivry-sur-Seine	city_result.jsp?country=France&city=Ivry-sur-Seine	1760	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	La Garenne-Colombes	La%20Garenne-Colombes	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=La%20Garenne-Colombes	city_result.jsp?country=France&city=La%20Garenne-Colombes	1761	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	La Rochelle	La%20Rochelle	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=La%20Rochelle	city_result.jsp?country=France&city=La%20Rochelle	1762	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Le Havre	Le%20Havre	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Le%20Havre	city_result.jsp?country=France&city=Le%20Havre	1763	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Le Mans	Le%20Mans	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Le%20Mans	city_result.jsp?country=France&city=Le%20Mans	1764	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Lille	Lille	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Lille	city_result.jsp?country=France&city=Lille	1765	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Limoges	Limoges	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Limoges	city_result.jsp?country=France&city=Limoges	1766	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Lorient	Lorient	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Lorient	city_result.jsp?country=France&city=Lorient	1767	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Lyon	Lyon	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Lyon	city_result.jsp?country=France&city=Lyon	1768	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Marseille	Marseille	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Marseille	city_result.jsp?country=France&city=Marseille	1769	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Massy	Massy	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Massy	city_result.jsp?country=France&city=Massy	1770	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Melun	Melun	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Melun	city_result.jsp?country=France&city=Melun	1771	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Meribel	Meribel	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Meribel	city_result.jsp?country=France&city=Meribel	1772	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Metz	Metz	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Metz	city_result.jsp?country=France&city=Metz	1773	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
71	Mont-de-Marsan	Mont-de-Marsan	https://www.numbeo.com/cost-of-living/city_result.jsp?country=France&city=Mont-de-Marsan	city_result.jsp?country=France&city=Mont-de-Marsan	1774	France	France	https://www.numbeo.com/cost-of-living/country_result.jsp?country=France	country_result.jsp?country=France
