country_id	city_id	country_name	city_name	city_name_url_encoded	country_name_url_encoded	city_url_full	city_url	country_url_full	country_url_part
78	1977	Germany	Stuttgart	Stuttgart	Stuttgart	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Germany&city=Stuttgart	city_result.jsp?country=Germany&city=Stuttgart	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Germany	country_result.jsp?country=Germany
221	5911	United Kingdom	Lincoln	Lincoln	Lincoln	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20Kingdom&city=Lincoln	city_result.jsp?country=United%20Kingdom&city=Lincoln	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20Kingdom	country_result.jsp?country=United%20Kingdom
78	1889	Germany	Dusseldorf	Dusseldorf	Dusseldorf	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Germany&city=Dusseldorf	city_result.jsp?country=Germany&city=Dusseldorf	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Germany	country_result.jsp?country=Germany
221	5941	United Kingdom	Nottingham	Nottingham	Nottingham	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20Kingdom&city=Nottingham	city_result.jsp?country=United%20Kingdom&city=Nottingham	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20Kingdom	country_result.jsp?country=United%20Kingdom
222	6967	United States	Olympia, WA	Olympia%2C%20WA	Olympia%2C%20WA	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Olympia%2C%20WA	city_result.jsp?country=United%20States&city=Olympia%2C%20WA	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States
39	941	Canada	Mississauga	Mississauga	Mississauga	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Canada&city=Mississauga	city_result.jsp?country=Canada&city=Mississauga	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Canada	country_result.jsp?country=Canada
222	6904	United States	Nashville, TN	Nashville%2C%20TN	Nashville%2C%20TN	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Nashville%2C%20TN	city_result.jsp?country=United%20States&city=Nashville%2C%20TN	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States
39	961	Canada	Ottawa	Ottawa	Ottawa	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Canada&city=Ottawa	city_result.jsp?country=Canada&city=Ottawa	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Canada	country_result.jsp?country=Canada
222	7104	United States	Rochester, NY	Rochester%2C%20NY	Rochester%2C%20NY	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Rochester%2C%20NY	city_result.jsp?country=United%20States&city=Rochester%2C%20NY	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States
221	5949	United Kingdom	Plymouth	Plymouth	Plymouth	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20Kingdom&city=Plymouth	city_result.jsp?country=United%20Kingdom&city=Plymouth	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20Kingdom	country_result.jsp?country=United%20Kingdom
221	5980	United Kingdom	Southampton	Southampton	Southampton	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20Kingdom&city=Southampton	city_result.jsp?country=United%20Kingdom&city=Southampton	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20Kingdom	country_result.jsp?country=United%20Kingdom
221	5839	United Kingdom	Coventry	Coventry	Coventry	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20Kingdom&city=Coventry	city_result.jsp?country=United%20Kingdom&city=Coventry	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20Kingdom	country_result.jsp?country=United%20Kingdom
39	982	Canada	Regina	Regina	Regina	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Canada&city=Regina	city_result.jsp?country=Canada&city=Regina	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Canada	country_result.jsp?country=Canada
222	6865	United States	Mobile, AL	Mobile%2C%20AL	Mobile%2C%20AL	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Mobile%2C%20AL	city_result.jsp?country=United%20States&city=Mobile%2C%20AL	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States
169	4472	Puerto Rico	San Juan	San%20Juan	San%20Juan	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Puerto%20Rico&city=San%20Juan	city_result.jsp?country=Puerto%20Rico&city=San%20Juan	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Puerto%20Rico	country_result.jsp?country=Puerto%20Rico
39	1001	Canada	Saskatoon	Saskatoon	Saskatoon	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Canada&city=Saskatoon	city_result.jsp?country=Canada&city=Saskatoon	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Canada	country_result.jsp?country=Canada
221	5848	United Kingdom	Derby	Derby	Derby	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20Kingdom&city=Derby	city_result.jsp?country=United%20Kingdom&city=Derby	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20Kingdom	country_result.jsp?country=United%20Kingdom
78	1886	Germany	Dortmund	Dortmund	Dortmund	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Germany&city=Dortmund	city_result.jsp?country=Germany&city=Dortmund	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Germany	country_result.jsp?country=Germany
39	1048	Canada	Winnipeg	Winnipeg	Winnipeg	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Canada&city=Winnipeg	city_result.jsp?country=Canada&city=Winnipeg	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Canada	country_result.jsp?country=Canada
222	7099	United States	Riverside, CA	Riverside%2C%20CA	Riverside%2C%20CA	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Riverside%2C%20CA	city_result.jsp?country=United%20States&city=Riverside%2C%20CA	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States
221	5862	United Kingdom	Exeter	Exeter	Exeter	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20Kingdom&city=Exeter	city_result.jsp?country=United%20Kingdom&city=Exeter	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20Kingdom	country_result.jsp?country=United%20Kingdom
123	3357	Macao	Macao	Macao	Macao	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Macao&city=Macao	city_result.jsp?country=Macao&city=Macao	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Macao	country_result.jsp?country=Macao
15	320	Austria	Vienna	Vienna	Vienna	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Austria&city=Vienna	city_result.jsp?country=Austria&city=Vienna	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Austria	country_result.jsp?country=Austria
222	7072	United States	Raleigh, NC	Raleigh%2C%20NC	Raleigh%2C%20NC	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Raleigh%2C%20NC	city_result.jsp?country=United%20States&city=Raleigh%2C%20NC	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States
222	6968	United States	Omaha, NE	Omaha%2C%20NE	Omaha%2C%20NE	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Omaha%2C%20NE	city_result.jsp?country=United%20States&city=Omaha%2C%20NE	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States
39	905	Canada	Guelph	Guelph	Guelph	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Canada&city=Guelph	city_result.jsp?country=Canada&city=Guelph	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Canada	country_result.jsp?country=Canada
221	5797	United Kingdom	Birmingham	Birmingham	Birmingham	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20Kingdom&city=Birmingham	city_result.jsp?country=United%20Kingdom&city=Birmingham	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20Kingdom	country_result.jsp?country=United%20Kingdom
39	948	Canada	Nanaimo, BC	Nanaimo%2C%20BC	Nanaimo%2C%20BC	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Canada&city=Nanaimo%2C%20BC	city_result.jsp?country=Canada&city=Nanaimo%2C%20BC	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Canada	country_result.jsp?country=Canada
39	853	Canada	Brampton	Brampton	Brampton	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Canada&city=Brampton	city_result.jsp?country=Canada&city=Brampton	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Canada	country_result.jsp?country=Canada
78	1896	Germany	Freiburg im Breisgau	Freiburg%20im%20Breisgau	Freiburg%20im%20Breisgau	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Germany&city=Freiburg%20im%20Breisgau	city_result.jsp?country=Germany&city=Freiburg%20im%20Breisgau	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Germany	country_result.jsp?country=Germany
221	5940	United Kingdom	Norwich	Norwich	Norwich	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20Kingdom&city=Norwich	city_result.jsp?country=United%20Kingdom&city=Norwich	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20Kingdom	country_result.jsp?country=United%20Kingdom
221	5853	United Kingdom	Dundee	Dundee	Dundee	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20Kingdom&city=Dundee	city_result.jsp?country=United%20Kingdom&city=Dundee	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20Kingdom	country_result.jsp?country=United%20Kingdom
39	875	Canada	Coquitlam	Coquitlam	Coquitlam	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Canada&city=Coquitlam	city_result.jsp?country=Canada&city=Coquitlam	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Canada	country_result.jsp?country=Canada
222	7345	United States	Vancouver, WA	Vancouver%2C%20WA	Vancouver%2C%20WA	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Vancouver%2C%20WA	city_result.jsp?country=United%20States&city=Vancouver%2C%20WA	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States
54	1356	Cyprus	Limassol	Limassol	Limassol	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Cyprus&city=Limassol	city_result.jsp?country=Cyprus&city=Limassol	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Cyprus	country_result.jsp?country=Cyprus
39	955	Canada	North Vancouver	North%20Vancouver	North%20Vancouver	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Canada&city=North%20Vancouver	city_result.jsp?country=Canada&city=North%20Vancouver	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Canada	country_result.jsp?country=Canada
221	5913	United Kingdom	Liverpool	Liverpool	Liverpool	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20Kingdom&city=Liverpool	city_result.jsp?country=United%20Kingdom&city=Liverpool	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20Kingdom	country_result.jsp?country=United%20Kingdom
103	2896	Italy	Padova	Padova	Padova	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Italy&city=Padova	city_result.jsp?country=Italy&city=Padova	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Italy	country_result.jsp?country=Italy
222	6399	United States	Detroit, MI	Detroit%2C%20MI	Detroit%2C%20MI	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Detroit%2C%20MI	city_result.jsp?country=United%20States&city=Detroit%2C%20MI	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States
221	5824	United Kingdom	Cardiff	Cardiff	Cardiff	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20Kingdom&city=Cardiff	city_result.jsp?country=United%20Kingdom&city=Cardiff	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20Kingdom	country_result.jsp?country=United%20Kingdom
222	6658	United States	Jacksonville, FL	Jacksonville%2C%20FL	Jacksonville%2C%20FL	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Jacksonville%2C%20FL	city_result.jsp?country=United%20States&city=Jacksonville%2C%20FL	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States
222	6972	United States	Orlando, FL	Orlando%2C%20FL	Orlando%2C%20FL	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Orlando%2C%20FL	city_result.jsp?country=United%20States&city=Orlando%2C%20FL	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States
78	1887	Germany	Dresden	Dresden	Dresden	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Germany&city=Dresden	city_result.jsp?country=Germany&city=Dresden	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Germany	country_result.jsp?country=Germany
221	5868	United Kingdom	Glasgow	Glasgow	Glasgow	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20Kingdom&city=Glasgow	city_result.jsp?country=United%20Kingdom&city=Glasgow	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20Kingdom	country_result.jsp?country=United%20Kingdom
222	6733	United States	Las Vegas, NV	Las%20Vegas%2C%20NV	Las%20Vegas%2C%20NV	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Las%20Vegas%2C%20NV	city_result.jsp?country=United%20States&city=Las%20Vegas%2C%20NV	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States
222	6678	United States	Kansas City, MO	Kansas%20City%2C%20MO	Kansas%20City%2C%20MO	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Kansas%20City%2C%20MO	city_result.jsp?country=United%20States&city=Kansas%20City%2C%20MO	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States
54	1357	Cyprus	Nicosia	Nicosia	Nicosia	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Cyprus&city=Nicosia	city_result.jsp?country=Cyprus&city=Nicosia	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Cyprus	country_result.jsp?country=Cyprus
222	6795	United States	Madison, WI	Madison%2C%20WI	Madison%2C%20WI	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Madison%2C%20WI	city_result.jsp?country=United%20States&city=Madison%2C%20WI	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States
78	1922	Germany	Karlsruhe	Karlsruhe	Karlsruhe	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Germany&city=Karlsruhe	city_result.jsp?country=Germany&city=Karlsruhe	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Germany	country_result.jsp?country=Germany
39	944	Canada	Montreal	Montreal	Montreal	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Canada&city=Montreal	city_result.jsp?country=Canada&city=Montreal	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Canada	country_result.jsp?country=Canada
222	6495	United States	Fort Worth, TX	Fort%20Worth%2C%20TX	Fort%20Worth%2C%20TX	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Fort%20Worth%2C%20TX	city_result.jsp?country=United%20States&city=Fort%20Worth%2C%20TX	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States
103	2796	Italy	Cagliari	Cagliari	Cagliari	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Italy&city=Cagliari	city_result.jsp?country=Italy&city=Cagliari	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Italy	country_result.jsp?country=Italy
221	5906	United Kingdom	Leicester	Leicester	Leicester	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20Kingdom&city=Leicester	city_result.jsp?country=United%20Kingdom&city=Leicester	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20Kingdom	country_result.jsp?country=United%20Kingdom
39	908	Canada	Hamilton	Hamilton	Hamilton	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Canada&city=Hamilton	city_result.jsp?country=Canada&city=Hamilton	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Canada	country_result.jsp?country=Canada
78	1882	Germany	Darmstadt	Darmstadt	Darmstadt	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Germany&city=Darmstadt	city_result.jsp?country=Germany&city=Darmstadt	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Germany	country_result.jsp?country=Germany
78	1910	Germany	Hanover	Hanover	Hanover	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Germany&city=Hanover	city_result.jsp?country=Germany&city=Hanover	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Germany	country_result.jsp?country=Germany
222	7092	United States	Richmond, VA	Richmond%2C%20VA	Richmond%2C%20VA	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Richmond%2C%20VA	city_result.jsp?country=United%20States&city=Richmond%2C%20VA	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States
222	7139	United States	Saint Louis, MO	Saint%20Louis%2C%20MO	Saint%20Louis%2C%20MO	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Saint%20Louis%2C%20MO	city_result.jsp?country=United%20States&city=Saint%20Louis%2C%20MO	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States
103	2888	Italy	Naples	Naples	Naples	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Italy&city=Naples	city_result.jsp?country=Italy&city=Naples	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Italy	country_result.jsp?country=Italy
222	6508	United States	Fresno, CA	Fresno%2C%20CA	Fresno%2C%20CA	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Fresno%2C%20CA	city_result.jsp?country=United%20States&city=Fresno%2C%20CA	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States
221	5991	United Kingdom	Stoke-on-Trent	Stoke-on-Trent	Stoke-on-Trent	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20Kingdom&city=Stoke-on-Trent	city_result.jsp?country=United%20Kingdom&city=Stoke-on-Trent	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20Kingdom	country_result.jsp?country=United%20Kingdom
222	6784	United States	Louisville, KY	Louisville%2C%20KY	Louisville%2C%20KY	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Louisville%2C%20KY	city_result.jsp?country=United%20States&city=Louisville%2C%20KY	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States
222	6396	United States	Des Moines, IA	Des%20Moines%2C%20IA	Des%20Moines%2C%20IA	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Des%20Moines%2C%20IA	city_result.jsp?country=United%20States&city=Des%20Moines%2C%20IA	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States
221	5975	United Kingdom	Sheffield	Sheffield	Sheffield	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20Kingdom&city=Sheffield	city_result.jsp?country=United%20Kingdom&city=Sheffield	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20Kingdom	country_result.jsp?country=United%20Kingdom
222	6761	United States	Lincoln, NE	Lincoln%2C%20NE	Lincoln%2C%20NE	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Lincoln%2C%20NE	city_result.jsp?country=United%20States&city=Lincoln%2C%20NE	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States
78	1874	Germany	Bremen	Bremen	Bremen	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Germany&city=Bremen	city_result.jsp?country=Germany&city=Bremen	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Germany	country_result.jsp?country=Germany
197	5071	Spain	Bilbao	Bilbao	Bilbao	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Bilbao	city_result.jsp?country=Spain&city=Bilbao	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain
221	5933	United Kingdom	Newcastle upon Tyne	Newcastle%20upon%20Tyne	Newcastle%20upon%20Tyne	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20Kingdom&city=Newcastle%20upon%20Tyne	city_result.jsp?country=United%20Kingdom&city=Newcastle%20upon%20Tyne	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20Kingdom	country_result.jsp?country=United%20Kingdom
222	7085	United States	Reno, NV	Reno%2C%20NV	Reno%2C%20NV	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Reno%2C%20NV	city_result.jsp?country=United%20States&city=Reno%2C%20NV	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States
39	979	Canada	Quebec City	Quebec%20City	Quebec%20City	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Canada&city=Quebec%20City	city_result.jsp?country=Canada&city=Quebec%20City	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Canada	country_result.jsp?country=Canada
222	6451	United States	Eugene, OR	Eugene%2C%20OR	Eugene%2C%20OR	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Eugene%2C%20OR	city_result.jsp?country=United%20States&city=Eugene%2C%20OR	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States
78	1892	Germany	Essen	Essen	Essen	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Germany&city=Essen	city_result.jsp?country=Germany&city=Essen	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Germany	country_result.jsp?country=Germany
205	5433	Taiwan	Taipei	Taipei	Taipei	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Taiwan&city=Taipei	city_result.jsp?country=Taiwan&city=Taipei	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Taiwan	country_result.jsp?country=Taiwan
222	7325	United States	Tucson, AZ	Tucson%2C%20AZ	Tucson%2C%20AZ	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Tucson%2C%20AZ	city_result.jsp?country=United%20States&city=Tucson%2C%20AZ	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States
220	5760	United Arab Emirates	Dubai	Dubai	Dubai	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20Arab%20Emirates&city=Dubai	city_result.jsp?country=United%20Arab%20Emirates&city=Dubai	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20Arab%20Emirates	country_result.jsp?country=United%20Arab%20Emirates
221	5803	United Kingdom	Bournemouth	Bournemouth	Bournemouth	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20Kingdom&city=Bournemouth	city_result.jsp?country=United%20Kingdom&city=Bournemouth	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20Kingdom	country_result.jsp?country=United%20Kingdom
39	919	Canada	Kelowna	Kelowna	Kelowna	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Canada&city=Kelowna	city_result.jsp?country=Canada&city=Kelowna	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Canada	country_result.jsp?country=Canada
39	933	Canada	London	London	London	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Canada&city=London	city_result.jsp?country=Canada&city=London	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Canada	country_result.jsp?country=Canada
222	7023	United States	Phoenix, AZ	Phoenix%2C%20AZ	Phoenix%2C%20AZ	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Phoenix%2C%20AZ	city_result.jsp?country=United%20States&city=Phoenix%2C%20AZ	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States
222	6702	United States	Knoxville, TN	Knoxville%2C%20TN	Knoxville%2C%20TN	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Knoxville%2C%20TN	city_result.jsp?country=United%20States&city=Knoxville%2C%20TN	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States
39	922	Canada	Kitchener	Kitchener	Kitchener	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Canada&city=Kitchener	city_result.jsp?country=Canada&city=Kitchener	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Canada	country_result.jsp?country=Canada
78	1852	Germany	Aachen	Aachen	Aachen	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Germany&city=Aachen	city_result.jsp?country=Germany&city=Aachen	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Germany	country_result.jsp?country=Germany
222	6153	United States	Baton Rouge, LA	Baton%20Rouge%2C%20LA	Baton%20Rouge%2C%20LA	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Baton%20Rouge%2C%20LA	city_result.jsp?country=United%20States&city=Baton%20Rouge%2C%20LA	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States
197	5068	Spain	Barcelona	Barcelona	Barcelona	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Barcelona	city_result.jsp?country=Spain&city=Barcelona	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain
222	6628	United States	Houston, TX	Houston%2C%20TX	Houston%2C%20TX	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20States&city=Houston%2C%20TX	city_result.jsp?country=United%20States&city=Houston%2C%20TX	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20States	country_result.jsp?country=United%20States
221	5794	United Kingdom	Belfast	Belfast	Belfast	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20Kingdom&city=Belfast	city_result.jsp?country=United%20Kingdom&city=Belfast	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20Kingdom	country_result.jsp?country=United%20Kingdom
78	1933	Germany	Leipzig	Leipzig	Leipzig	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Germany&city=Leipzig	city_result.jsp?country=Germany&city=Leipzig	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Germany	country_result.jsp?country=Germany
221	5905	United Kingdom	Leeds	Leeds	Leeds	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20Kingdom&city=Leeds	city_result.jsp?country=United%20Kingdom&city=Leeds	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20Kingdom	country_result.jsp?country=United%20Kingdom
39	1047	Canada	Windsor	Windsor	Windsor	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Canada&city=Windsor	city_result.jsp?country=Canada&city=Windsor	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Canada	country_result.jsp?country=Canada
197	5124	Spain	Madrid	Madrid	Madrid	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Madrid	city_result.jsp?country=Spain&city=Madrid	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain
221	5899	United Kingdom	Kingston upon Hull	Kingston%20upon%20Hull	Kingston%20upon%20Hull	https://www.numbeo.com/cost-of-living/city_result.jsp?country=United%20Kingdom&city=Kingston%20upon%20Hull	city_result.jsp?country=United%20Kingdom&city=Kingston%20upon%20Hull	https://www.numbeo.com/cost-of-living/country_result.jsp?country=United%20Kingdom	country_result.jsp?country=United%20Kingdom
